price,ratings,guests,bathrooms,room_type,property_number_of_reviews,is_superhost,num_bedrooms,num_baths,surroundings
1217.0,5.0,8.0,2.5,Entire home/apt,1.0,True,2.0,2.5,"{""cats"": {""dining"": [43, 436, 8], ""shopping"": [65, 2143, 28], ""entertainment"": [11, 168, 44], ""lodging"": [19, 127, 48], ""grocery"": [3, 49, 61], ""culture"": [1, 35, 64], ""cafe"": [5, 87, 67], ""park_green"": [2, 14, 72], ""landmark"": [4, 50, 74], ""fitness_sport"": [2, 66, 76], ""nightlife"": [13, 107, 88], ""transit"": [2, 10, 125]}, ""landmarks"": [[""Bryant Park"", 165], [""Times Square"", 225], [""Rockefeller Center"", 261], [""Top of the Rock"", 472], [""One Vanderbilt"", 498], [""Radio City Music Hall"", 507], [""Summit One Vanderbilt"", 546], [""Grand Central Terminal"", 578], [""St. Patrick's Cathedral"", 621], [""Herald Square"", 695], [""Museum of Modern Art"", 747], [""The Morgan Library & Museum"", 773], [""Waldorf Astoria"", 779]]}"
326.0,4.6,9.0,1.0,Entire home/apt,128.0,False,1.0,1.0,"{""cats"": {""shopping"": [209, 1763, 7], ""dining"": [99, 613, 7], ""culture"": [6, 60, 7], ""fitness_sport"": [19, 168, 16], ""nightlife"": [20, 141, 28], ""grocery"": [8, 71, 31], ""landmark"": [6, 45, 42], ""lodging"": [25, 148, 43], ""cafe"": [15, 90, 51], ""entertainment"": [26, 159, 59], ""transit"": [5, 25, 83], ""park_green"": [1, 7, 149]}, ""landmarks"": [[""Herald Square"", 52], [""Empire State Building"", 180], [""Madison Square Garden"", 443], [""Madison Square Park"", 501], [""The Morgan Library & Museum"", 611], [""Bryant Park"", 704], [""Flatiron Building"", 735]]}"
582.0,4.5,2.0,1.0,Entire home/apt,6.0,False,1.0,1.0,"{""cats"": {""lodging"": [23, 122, 28], ""dining"": [45, 436, 35], ""shopping"": [65, 2154, 38], ""grocery"": [4, 49, 43], ""fitness_sport"": [2, 59, 50], ""park_green"": [2, 15, 50], ""entertainment"": [9, 170, 64], ""cafe"": [5, 85, 65], ""culture"": [2, 35, 73], ""nightlife"": [15, 101, 77], ""landmark"": [2, 53, 78], ""transit"": [1, 10, 110]}, ""landmarks"": [[""Bryant Park"", 190], [""Rockefeller Center"", 234], [""Times Square"", 234], [""Top of the Rock"", 445], [""Radio City Music Hall"", 480], [""One Vanderbilt"", 498], [""Summit One Vanderbilt"", 548], [""Grand Central Terminal"", 576], [""St. Patrick's Cathedral"", 596], [""Museum of Modern Art"", 720], [""Herald Square"", 722], [""Waldorf Astoria"", 761], [""The Morgan Library & Museum"", 790]]}"
105.1,5.0,1.0,1.0,Private room,12.0,True,1.0,1.0,"{""cats"": {""transit"": [8, 22, 7], ""fitness_sport"": [16, 143, 7], ""shopping"": [129, 1820, 13], ""landmark"": [8, 44, 20], ""dining"": [72, 632, 29], ""entertainment"": [15, 144, 33], ""grocery"": [9, 66, 47], ""nightlife"": [12, 131, 52], ""park_green"": [1, 7, 56], ""lodging"": [10, 141, 59], ""cafe"": [10, 89, 69], ""culture"": [4, 48, 92]}, ""landmarks"": [[""Herald Square"", 0], [""Empire State Building"", 174], [""Madison Square Garden"", 391], [""Madison Square Park"", 595], [""The Morgan Library & Museum"", 600], [""Bryant Park"", 625]]}"
822.0,4.59,6.0,2.0,Entire home/apt,22.0,True,2.0,2.0,"{""cats"": {""lodging"": [15, 107, 5], ""dining"": [64, 432, 5], ""shopping"": [134, 2204, 19], ""grocery"": [5, 52, 25], ""cafe"": [6, 88, 28], ""park_green"": [3, 15, 34], ""nightlife"": [12, 93, 34], ""landmark"": [2, 55, 38], ""culture"": [2, 32, 60], ""fitness_sport"": [8, 52, 78], ""entertainment"": [12, 142, 93], ""transit"": [1, 11, 118]}, ""landmarks"": [[""Rockefeller Center"", 201], [""Bryant Park"", 236], [""Times Square"", 308], [""Top of the Rock"", 383], [""Radio City Music Hall"", 428], [""One Vanderbilt"", 445], [""Summit One Vanderbilt"", 498], [""Grand Central Terminal"", 515], [""St. Patrick's Cathedral"", 518], [""Museum of Modern Art"", 667], [""Waldorf Astoria"", 678], [""Chrysler Building"", 746], [""Herald Square"", 771], [""The Morgan Library & Museum"", 787]]}"
7014.67,4.83,10.0,4.5,Entire home/apt,54.0,True,5.0,4.5,"{""cats"": {""lodging"": [15, 107, 5], ""dining"": [64, 432, 5], ""shopping"": [134, 2204, 19], ""grocery"": [5, 52, 25], ""cafe"": [6, 88, 28], ""park_green"": [3, 15, 34], ""nightlife"": [12, 93, 34], ""landmark"": [2, 55, 38], ""culture"": [2, 32, 60], ""fitness_sport"": [8, 52, 78], ""entertainment"": [12, 142, 93], ""transit"": [1, 11, 118]}, ""landmarks"": [[""Rockefeller Center"", 201], [""Bryant Park"", 236], [""Times Square"", 308], [""Top of the Rock"", 383], [""Radio City Music Hall"", 428], [""One Vanderbilt"", 445], [""Summit One Vanderbilt"", 498], [""Grand Central Terminal"", 515], [""St. Patrick's Cathedral"", 518], [""Museum of Modern Art"", 667], [""Waldorf Astoria"", 678], [""Chrysler Building"", 746], [""Herald Square"", 771], [""The Morgan Library & Museum"", 787]]}"
6081.33,4.98,8.0,3.5,Entire home/apt,50.0,True,4.0,3.5,"{""cats"": {""dining"": [64, 432, 5], ""lodging"": [15, 107, 5], ""shopping"": [134, 2204, 19], ""grocery"": [5, 52, 25], ""cafe"": [6, 88, 28], ""park_green"": [3, 15, 34], ""nightlife"": [12, 93, 34], ""landmark"": [2, 55, 38], ""culture"": [2, 32, 60], ""fitness_sport"": [8, 52, 78], ""entertainment"": [12, 142, 93], ""transit"": [1, 11, 118]}, ""landmarks"": [[""Rockefeller Center"", 201], [""Bryant Park"", 236], [""Times Square"", 308], [""Top of the Rock"", 383], [""Radio City Music Hall"", 428], [""One Vanderbilt"", 445], [""Summit One Vanderbilt"", 498], [""Grand Central Terminal"", 515], [""St. Patrick's Cathedral"", 518], [""Museum of Modern Art"", 667], [""Waldorf Astoria"", 678], [""Chrysler Building"", 746], [""Herald Square"", 771], [""The Morgan Library & Museum"", 787]]}"
5635.67,4.97,8.0,3.5,Entire home/apt,39.0,True,4.0,3.5,"{""cats"": {""dining"": [64, 432, 5], ""lodging"": [15, 107, 5], ""shopping"": [134, 2204, 19], ""grocery"": [5, 52, 25], ""cafe"": [6, 88, 28], ""park_green"": [3, 15, 34], ""nightlife"": [12, 93, 34], ""landmark"": [2, 55, 38], ""culture"": [2, 32, 60], ""fitness_sport"": [8, 52, 78], ""entertainment"": [12, 142, 93], ""transit"": [1, 11, 118]}, ""landmarks"": [[""Rockefeller Center"", 201], [""Bryant Park"", 236], [""Times Square"", 308], [""Top of the Rock"", 383], [""Radio City Music Hall"", 428], [""One Vanderbilt"", 445], [""Summit One Vanderbilt"", 498], [""Grand Central Terminal"", 515], [""St. Patrick's Cathedral"", 518], [""Museum of Modern Art"", 667], [""Waldorf Astoria"", 678], [""Chrysler Building"", 746], [""Herald Square"", 771], [""The Morgan Library & Museum"", 787]]}"
336.0,5.0,4.0,1.0,Entire home/apt,19.0,True,1.0,1.0,"{""cats"": {""dining"": [64, 432, 5], ""lodging"": [15, 107, 5], ""shopping"": [134, 2204, 19], ""grocery"": [5, 52, 25], ""cafe"": [6, 88, 28], ""park_green"": [3, 15, 34], ""nightlife"": [12, 93, 34], ""landmark"": [2, 55, 38], ""culture"": [2, 32, 60], ""fitness_sport"": [8, 52, 78], ""entertainment"": [12, 142, 93], ""transit"": [1, 11, 118]}, ""landmarks"": [[""Rockefeller Center"", 201], [""Bryant Park"", 236], [""Times Square"", 308], [""Top of the Rock"", 383], [""Radio City Music Hall"", 428], [""One Vanderbilt"", 445], [""Summit One Vanderbilt"", 498], [""Grand Central Terminal"", 515], [""St. Patrick's Cathedral"", 518], [""Museum of Modern Art"", 667], [""Waldorf Astoria"", 678], [""Chrysler Building"", 746], [""Herald Square"", 771], [""The Morgan Library & Museum"", 787]]}"
727.0,4.79,6.0,2.5,Entire home/apt,19.0,True,2.0,2.5,"{""cats"": {""lodging"": [15, 107, 5], ""dining"": [64, 432, 5], ""shopping"": [134, 2203, 19], ""grocery"": [5, 52, 24], ""cafe"": [6, 88, 28], ""park_green"": [3, 15, 33], ""nightlife"": [12, 93, 34], ""landmark"": [2, 55, 39], ""culture"": [2, 32, 60], ""fitness_sport"": [8, 52, 78], ""entertainment"": [12, 142, 93], ""transit"": [1, 11, 118]}, ""landmarks"": [[""Rockefeller Center"", 200], [""Bryant Park"", 236], [""Times Square"", 308], [""Top of the Rock"", 383], [""Radio City Music Hall"", 428], [""One Vanderbilt"", 445], [""Summit One Vanderbilt"", 499], [""Grand Central Terminal"", 515], [""St. Patrick's Cathedral"", 519], [""Museum of Modern Art"", 667], [""Waldorf Astoria"", 678], [""Chrysler Building"", 746], [""Herald Square"", 771], [""The Morgan Library & Museum"", 788]]}"
300.03,4.6,4.0,1.0,Private room,522.0,False,1.0,1.0,"{""cats"": {""entertainment"": [10, 160, 8], ""shopping"": [99, 1781, 10], ""dining"": [62, 623, 16], ""landmark"": [6, 43, 19], ""fitness_sport"": [14, 164, 22], ""cafe"": [7, 92, 23], ""nightlife"": [9, 136, 40], ""lodging"": [9, 131, 47], ""transit"": [5, 22, 53], ""grocery"": [6, 66, 59], ""culture"": [3, 55, 91], ""park_green"": [1, 7, 97]}, ""landmarks"": [[""Herald Square"", 20], [""Empire State Building"", 219], [""Madison Square Garden"", 360], [""Madison Square Park"", 579], [""The Morgan Library & Museum"", 649], [""Bryant Park"", 667]]}"
431.5,4.28,7.0,1.0,Entire home/apt,195.0,False,2.0,1.0,"{""cats"": {""lodging"": [19, 147, 3], ""dining"": [128, 632, 3], ""entertainment"": [30, 140, 17], ""nightlife"": [24, 131, 24], ""shopping"": [251, 1789, 33], ""fitness_sport"": [26, 156, 35], ""grocery"": [9, 76, 35], ""cafe"": [14, 89, 38], ""landmark"": [9, 44, 44], ""culture"": [3, 45, 64], ""transit"": [4, 22, 69], ""park_green"": [1, 7, 113]}, ""landmarks"": [[""Herald Square"", 42], [""Empire State Building"", 91], [""Madison Square Garden"", 480], [""The Morgan Library & Museum"", 524], [""Madison Square Park"", 561], [""Bryant Park"", 616]]}"
427.0,4.71,5.0,1.0,Entire home/apt,38.0,False,1.0,1.0,"{""cats"": {""dining"": [87, 621, 8], ""lodging"": [19, 140, 8], ""grocery"": [8, 73, 12], ""shopping"": [196, 1744, 12], ""nightlife"": [14, 137, 12], ""entertainment"": [23, 163, 25], ""fitness_sport"": [15, 174, 28], ""culture"": [6, 56, 39], ""landmark"": [8, 46, 45], ""transit"": [5, 24, 49], ""cafe"": [13, 92, 57], ""park_green"": [1, 7, 114]}, ""landmarks"": [[""Herald Square"", 26], [""Empire State Building"", 182], [""Madison Square Garden"", 413], [""Madison Square Park"", 538], [""The Morgan Library & Museum"", 616], [""Bryant Park"", 678], [""Flatiron Building"", 770]]}"
99.4,2.0,2.0,1.0,Entire home/apt,1.0,False,1.0,1.0,"{""cats"": {""landmark"": [5, 41, 19], ""shopping"": [128, 2253, 28], ""grocery"": [8, 59, 45], ""park_green"": [4, 14, 47], ""culture"": [10, 35, 49], ""dining"": [31, 436, 49], ""fitness_sport"": [9, 65, 53], ""lodging"": [7, 94, 62], ""entertainment"": [10, 70, 62], ""cafe"": [9, 97, 73], ""nightlife"": [5, 95, 95], ""transit"": [1, 17, 126]}, ""landmarks"": [[""Bryant Park"", 164], [""One Vanderbilt"", 186], [""Summit One Vanderbilt"", 236], [""Grand Central Terminal"", 267], [""Rockefeller Center"", 378], [""Chrysler Building"", 495], [""Times Square"", 516], [""Top of the Rock"", 523], [""St. Patrick's Cathedral"", 557], [""Radio City Music Hall"", 570], [""The Morgan Library & Museum"", 575], [""Waldorf Astoria"", 578], [""Herald Square"", 711], [""Empire State Building"", 762], [""Museum of Modern Art"", 799]]}"
221.43,4.0,4.0,1.0,Entire home/apt,4.0,False,1.0,1.0,"{""cats"": {""shopping"": [224, 1686, 9], ""lodging"": [28, 164, 10], ""nightlife"": [29, 150, 25], ""fitness_sport"": [25, 176, 29], ""dining"": [105, 637, 32], ""entertainment"": [25, 156, 33], ""cafe"": [14, 79, 46], ""culture"": [5, 67, 58], ""landmark"": [3, 49, 63], ""grocery"": [6, 79, 78], ""transit"": [0, 22, 176], ""park_green"": [0, 4, 240]}, ""landmarks"": [[""Herald Square"", 133], [""Empire State Building"", 194], [""Madison Square Park"", 413], [""Madison Square Garden"", 536], [""The Morgan Library & Museum"", 591], [""Flatiron Building"", 658], [""Bryant Park"", 756]]}"
333.93,4.5,6.0,1.0,Entire home/apt,4.0,False,1.0,1.0,"{""cats"": {""shopping"": [224, 1686, 9], ""lodging"": [28, 164, 10], ""nightlife"": [29, 150, 25], ""fitness_sport"": [25, 176, 29], ""dining"": [105, 637, 32], ""entertainment"": [25, 156, 33], ""cafe"": [14, 79, 46], ""culture"": [5, 67, 58], ""landmark"": [3, 49, 63], ""grocery"": [6, 79, 78], ""transit"": [0, 22, 176], ""park_green"": [0, 4, 240]}, ""landmarks"": [[""Herald Square"", 133], [""Empire State Building"", 194], [""Madison Square Park"", 413], [""Madison Square Garden"", 536], [""The Morgan Library & Museum"", 591], [""Flatiron Building"", 658], [""Bryant Park"", 756]]}"
249.0,4.61,6.0,1.0,Private room,137.0,False,1.0,1.0,"{""cats"": {""shopping"": [254, 1781, 5], ""entertainment"": [31, 138, 11], ""dining"": [137, 626, 11], ""cafe"": [13, 80, 11], ""fitness_sport"": [23, 166, 12], ""nightlife"": [29, 135, 19], ""lodging"": [21, 149, 19], ""landmark"": [9, 46, 30], ""grocery"": [7, 72, 48], ""culture"": [3, 48, 48], ""transit"": [4, 21, 104], ""park_green"": [1, 6, 146]}, ""landmarks"": [[""Empire State Building"", 67], [""Herald Square"", 76], [""The Morgan Library & Museum"", 499], [""Madison Square Garden"", 515], [""Madison Square Park"", 545], [""Bryant Park"", 618], [""Flatiron Building"", 794]]}"
287.5,4.27,6.0,1.0,Entire home/apt,150.0,False,1.0,1.0,"{""cats"": {""shopping"": [225, 1684, 9], ""lodging"": [28, 165, 11], ""nightlife"": [29, 150, 23], ""fitness_sport"": [25, 176, 29], ""dining"": [105, 637, 31], ""entertainment"": [25, 156, 34], ""cafe"": [14, 79, 47], ""culture"": [5, 67, 59], ""landmark"": [3, 49, 65], ""grocery"": [6, 79, 79], ""transit"": [0, 22, 178], ""park_green"": [0, 4, 242]}, ""landmarks"": [[""Herald Square"", 134], [""Empire State Building"", 195], [""Madison Square Park"", 412], [""Madison Square Garden"", 537], [""The Morgan Library & Museum"", 592], [""Flatiron Building"", 656], [""Bryant Park"", 757]]}"
284.25,4.11,5.0,1.0,Entire home/apt,79.0,False,1.0,1.0,"{""cats"": {""shopping"": [266, 1782, 15], ""dining"": [137, 626, 17], ""landmark"": [9, 46, 20], ""cafe"": [13, 81, 22], ""entertainment"": [31, 138, 22], ""fitness_sport"": [24, 159, 22], ""lodging"": [21, 147, 23], ""nightlife"": [28, 138, 26], ""grocery"": [8, 72, 51], ""culture"": [3, 47, 59], ""transit"": [4, 20, 104], ""park_green"": [1, 6, 142]}, ""landmarks"": [[""Empire State Building"", 60], [""Herald Square"", 77], [""The Morgan Library & Museum"", 493], [""Madison Square Garden"", 514], [""Madison Square Park"", 556], [""Bryant Park"", 607]]}"
765.0,5.0,2.0,1.0,Private room,1.0,False,1.0,1.0,"{""cats"": {""dining"": [44, 439, 33], ""lodging"": [23, 122, 34], ""shopping"": [54, 2117, 35], ""grocery"": [3, 49, 48], ""fitness_sport"": [1, 58, 50], ""park_green"": [2, 15, 55], ""entertainment"": [9, 172, 60], ""cafe"": [6, 86, 63], ""culture"": [2, 35, 68], ""nightlife"": [15, 102, 83], ""landmark"": [2, 53, 83], ""transit"": [1, 10, 108]}, ""landmarks"": [[""Bryant Park"", 191], [""Times Square"", 229], [""Rockefeller Center"", 235], [""Top of the Rock"", 447], [""Radio City Music Hall"", 481], [""One Vanderbilt"", 504], [""Summit One Vanderbilt"", 553], [""Grand Central Terminal"", 581], [""St. Patrick's Cathedral"", 600], [""Herald Square"", 722], [""Museum of Modern Art"", 722], [""Waldorf Astoria"", 766], [""The Morgan Library & Museum"", 793]]}"
558.8,4.9,6.0,1.0,Entire home/apt,40.0,True,1.0,1.0,"{""cats"": {""shopping"": [228, 1681, 2], ""lodging"": [26, 162, 8], ""dining"": [104, 634, 28], ""cafe"": [15, 82, 28], ""entertainment"": [27, 153, 32], ""landmark"": [4, 49, 34], ""fitness_sport"": [21, 177, 47], ""culture"": [6, 67, 49], ""nightlife"": [27, 144, 51], ""grocery"": [5, 75, 75], ""transit"": [1, 23, 147], ""park_green"": [0, 5, 212]}, ""landmarks"": [[""Herald Square"", 105], [""Empire State Building"", 183], [""Madison Square Park"", 439], [""Madison Square Garden"", 508], [""The Morgan Library & Museum"", 595], [""Flatiron Building"", 681], [""Bryant Park"", 739]]}"
449.0,4.93,6.0,1.0,Entire home/apt,29.0,True,1.0,1.0,"{""cats"": {""shopping"": [228, 1681, 2], ""lodging"": [26, 162, 8], ""dining"": [104, 634, 28], ""cafe"": [15, 82, 28], ""entertainment"": [27, 153, 32], ""landmark"": [4, 49, 34], ""fitness_sport"": [21, 177, 47], ""culture"": [6, 67, 49], ""nightlife"": [27, 144, 51], ""grocery"": [5, 75, 75], ""transit"": [1, 23, 147], ""park_green"": [0, 5, 212]}, ""landmarks"": [[""Herald Square"", 105], [""Empire State Building"", 183], [""Madison Square Park"", 439], [""Madison Square Garden"", 508], [""The Morgan Library & Museum"", 595], [""Flatiron Building"", 681], [""Bryant Park"", 739]]}"
555.0,4.86,6.0,1.0,Entire home/apt,14.0,True,1.0,1.0,"{""cats"": {""shopping"": [228, 1681, 2], ""lodging"": [26, 162, 8], ""dining"": [104, 634, 28], ""cafe"": [15, 82, 28], ""entertainment"": [27, 153, 32], ""landmark"": [4, 49, 34], ""fitness_sport"": [21, 177, 47], ""culture"": [6, 67, 49], ""nightlife"": [27, 144, 51], ""grocery"": [5, 75, 75], ""transit"": [1, 23, 147], ""park_green"": [0, 5, 212]}, ""landmarks"": [[""Herald Square"", 105], [""Empire State Building"", 183], [""Madison Square Park"", 439], [""Madison Square Garden"", 508], [""The Morgan Library & Museum"", 595], [""Flatiron Building"", 681], [""Bryant Park"", 739]]}"
296.0,5.0,4.0,1.0,Entire home/apt,7.0,True,1.0,1.0,"{""cats"": {""dining"": [80, 410, 7], ""lodging"": [18, 103, 8], ""nightlife"": [14, 93, 18], ""shopping"": [328, 2223, 25], ""fitness_sport"": [15, 52, 32], ""cafe"": [12, 98, 35], ""park_green"": [4, 15, 37], ""entertainment"": [12, 117, 48], ""landmark"": [2, 52, 81], ""culture"": [5, 30, 84], ""grocery"": [11, 48, 84], ""transit"": [0, 11, 186]}, ""landmarks"": [[""Rockefeller Center"", 232], [""Bryant Park"", 245], [""Top of the Rock"", 369], [""One Vanderbilt"", 377], [""Times Square"", 385], [""Radio City Music Hall"", 420], [""Summit One Vanderbilt"", 432], [""Grand Central Terminal"", 443], [""St. Patrick's Cathedral"", 475], [""Waldorf Astoria"", 609], [""Museum of Modern Art"", 658], [""Chrysler Building"", 673], [""The Morgan Library & Museum"", 755], [""Herald Square"", 787]]}"
449.0,4.81,6.0,1.0,Entire home/apt,21.0,False,1.0,1.0,"{""cats"": {""shopping"": [228, 1681, 2], ""lodging"": [26, 162, 8], ""dining"": [104, 634, 28], ""cafe"": [15, 82, 28], ""entertainment"": [27, 153, 32], ""landmark"": [4, 49, 34], ""fitness_sport"": [21, 177, 47], ""culture"": [6, 67, 49], ""nightlife"": [27, 144, 51], ""grocery"": [5, 75, 75], ""transit"": [1, 23, 147], ""park_green"": [0, 5, 212]}, ""landmarks"": [[""Herald Square"", 105], [""Empire State Building"", 183], [""Madison Square Park"", 439], [""Madison Square Garden"", 508], [""The Morgan Library & Museum"", 595], [""Flatiron Building"", 681], [""Bryant Park"", 739]]}"
842.0,4.77,6.0,1.0,Entire home/apt,111.0,True,2.0,1.0,"{""cats"": {""shopping"": [225, 1683, 4], ""lodging"": [27, 161, 6], ""fitness_sport"": [22, 177, 25], ""nightlife"": [30, 147, 35], ""dining"": [119, 627, 37], ""cafe"": [14, 81, 37], ""entertainment"": [25, 153, 40], ""landmark"": [3, 49, 52], ""culture"": [5, 65, 60], ""grocery"": [5, 77, 67], ""transit"": [0, 22, 164], ""park_green"": [0, 5, 227]}, ""landmarks"": [[""Herald Square"", 120], [""Empire State Building"", 180], [""Madison Square Park"", 427], [""Madison Square Garden"", 530], [""The Morgan Library & Museum"", 582], [""Flatiron Building"", 672], [""Bryant Park"", 741]]}"
275.25,4.0,2.0,1.0,Entire home/apt,15.0,False,1.0,1.0,"{""cats"": {""shopping"": [226, 1680, 5], ""lodging"": [27, 161, 5], ""fitness_sport"": [22, 177, 26], ""nightlife"": [29, 147, 34], ""dining"": [118, 629, 38], ""cafe"": [14, 81, 38], ""entertainment"": [25, 153, 38], ""landmark"": [3, 49, 52], ""culture"": [5, 66, 62], ""grocery"": [6, 77, 69], ""transit"": [0, 22, 165], ""park_green"": [0, 5, 228]}, ""landmarks"": [[""Herald Square"", 121], [""Empire State Building"", 182], [""Madison Square Park"", 426], [""Madison Square Garden"", 530], [""The Morgan Library & Museum"", 584], [""Flatiron Building"", 671], [""Bryant Park"", 743]]}"
313.23,4.55,4.0,1.0,Entire home/apt,11.0,False,1.0,1.0,"{""cats"": {""shopping"": [226, 1680, 5], ""lodging"": [27, 161, 5], ""fitness_sport"": [22, 177, 26], ""nightlife"": [29, 147, 34], ""dining"": [118, 629, 38], ""cafe"": [14, 81, 38], ""entertainment"": [25, 153, 38], ""landmark"": [3, 49, 52], ""culture"": [5, 66, 62], ""grocery"": [6, 77, 69], ""transit"": [0, 22, 165], ""park_green"": [0, 5, 228]}, ""landmarks"": [[""Herald Square"", 121], [""Empire State Building"", 182], [""Madison Square Park"", 426], [""Madison Square Garden"", 530], [""The Morgan Library & Museum"", 584], [""Flatiron Building"", 671], [""Bryant Park"", 743]]}"
903.0,4.78,8.0,1.0,Entire home/apt,96.0,True,1.0,1.0,"{""cats"": {""shopping"": [225, 1683, 4], ""lodging"": [27, 161, 6], ""fitness_sport"": [22, 177, 25], ""nightlife"": [30, 147, 35], ""dining"": [119, 627, 37], ""cafe"": [14, 81, 37], ""entertainment"": [25, 153, 40], ""landmark"": [3, 49, 52], ""culture"": [5, 65, 60], ""grocery"": [5, 77, 67], ""transit"": [0, 22, 164], ""park_green"": [0, 5, 227]}, ""landmarks"": [[""Herald Square"", 120], [""Empire State Building"", 180], [""Madison Square Park"", 427], [""Madison Square Garden"", 530], [""The Morgan Library & Museum"", 582], [""Flatiron Building"", 672], [""Bryant Park"", 741]]}"
